Sun Mar  5 22:17:58 2023    output.dat

         154435388 function calls (149192969 primitive calls) in 851.703 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       25    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:1800(has_trait)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lights.py:1203(add_renderer)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1964(reset_key_events)
      6/4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1382(override_initialization)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:1838(_signature_is_builtin)
        4    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
       11    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:3032(bind)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/ticker.py:454(set_useOffset)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipykernel/zmqshell.py:63(_flush_streams)
       10    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2290(_unpack_to_numpy)
       13    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:1515(notify_change)
       19    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/lines.py:1230(set_markerfacecoloralt)
      4/3    0.000    0.000    0.004    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:840(<genexpr>)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/logging/__init__.py:1689(isEnabledFor)
        3    0.000    0.000    0.000    0.000 {method 'GetXAxisShaftProperty' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        8    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/descriptors.py:487(_set_value)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:301(add_root)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:565(_make_vertex_cells)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:1248(instance_init)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:955(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/runtime.py:163(__init__)
       16    0.000    0.000    0.001    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/hmac.py:94(update)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:93(add_observer)
       21    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:542(<genexpr>)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:163(_may_have_unstable_default)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:960(<genexpr>)
        2    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:121(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:3123(set_axisbelow)
       42    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:648(get_family)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/reactive.py:171(_init_params)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/colors.py:1296(get_cycler)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1822(set_minor_formatter)
       34    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:116(__new__)
        3    0.000    0.000    0.000    0.000 {method 'IsCurrent' of 'vtkmodules.vtkRenderingOpenGL2.vtkCocoaRenderWindow' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:403(_get_formatdict)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/layout/base.py:623(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:140(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/reactive.py:175(_link_params)
       11    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/patches.py:332(set_edgecolor)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/links.py:194(_process_callbacks)
       19    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:141(_is_seq)
       15    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:263(y0)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/util.py:127(queue_one)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:844(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:85(_get_event_str)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/vtk.py:246(__init__)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:90(ismethoddescriptor)
       15    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lights.py:648(cone_angle)
       65    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:2543(default)
        1    0.000    0.000    0.090    0.090 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/core/formatters.py:951(__call__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/callbacks.py:402(invoke_with_curdoc)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:303(validate)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/viewable.py:496(_preprocess)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1524(__getitem__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/runtime.py:260(call)
       19    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/lines.py:1210(set_markeredgecolor)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib_inline/backend_inline.py:30(new_figure_manager_given_figure)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/either.py:112(wrap)
        1    0.000    0.000    0.000    0.000 {method 'GetOutput' of 'vtkmodules.vtkCommonExecutionModel.vtkPolyDataAlgorithm' objects}
       28    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:709(isDefault_minloc)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/weakref.py:419(get)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/__init__.py:904(_validate)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/reactive.py:145(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:605(_to_json_like)
       16    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:2631(__init__)
        1    0.000    0.000    0.019    0.019 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jupyter_bokeh/widgets.py:68(__init__)
       28    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:717(isDefault_minfmt)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:443(select)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jupyter_client/session.py:852(<listcomp>)
       31    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:2167(_resolve_classes)
       16    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/has_props.py:555(<lambda>)
       44    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1599(_generate_name)
       20    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:158(isfunction)
       11    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/patches.py:350(set_facecolor)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:530(_comm_changed)
       42    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:857(get_math_fontfamily)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:263(__iter__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:569(_attach_document)
        6    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/logging/__init__.py:1284(getLogger)
       24    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       42    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:664(get_style)
      2/1    0.000    0.000    0.004    0.004 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:696(__repr__)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2497(cumsum)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:2004(remove_all_lights)
        2    0.000    0.000    0.000    0.000 {method '__copy__' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:870(add_ref)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:984(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:313(transform)
       12    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/wrappers.py:161(_register_owner)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:860(_request_autoscale_view)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:963(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1458(camera)
        1    0.000    0.000    0.021    0.021 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/pyplot.py:2783(plot)
       33    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/copy.py:107(_copy_immutable)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:1575(_array_str_implementation)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:487(_default_keys)
       18    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/io/state.py:222(_is_pyodide)
        4    0.000    0.000    0.002    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/spines.py:208(register_axis)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/dotmap/__init__.py:248(copy)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/either.py:94(transform)
        6    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/hmac.py:111(_current)
       15    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/io/loading.py:48(stop_loading_spinner)
       12    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/IPython/lib/pretty.py:321(_get_mro)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/util.py:135(references_json)
       42    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/font_manager.py:670(get_variant)
       12    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/nullable.py:51(transform)
        8    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1821(add_key_event)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.dragon4_positional}
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/viewable.py:721(select)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_passes.py:37(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/model/model.py:244(struct)
       29    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1510(self_or_cls)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
